,lat,lon,start_time,end_time,duration,severity,intensity,gpp_mean,gpp_baseline,gpp_anomaly,event_indices
0,70.875,24.875,2011-09-02,2011-09-10,2,0.23333333333333345,0.16666666666666666,0.87111837,0.7940383,0.07708007,[536 537]
1,70.875,24.875,2013-05-29,2013-06-14,3,0.3000000000000001,0.10000000000000012,2.8024724,1.2379259,1.5645462,[616 617 618]
2,70.875,24.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,1.8751118,1.2864058,0.588706,[668]
3,70.875,25.125,2011-09-02,2011-09-10,2,0.20000000000000007,0.1333333333333333,0.78511727,0.692457,0.09266028,[536 537]
4,70.875,25.125,2013-05-29,2013-06-14,3,0.3000000000000001,0.13333333333333333,2.3594491,1.2013594,1.1580896,[616 617 618]
5,70.875,25.125,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.12028,1.240973,0.87930703,[668]
6,70.875,25.375,2011-08-17,2011-08-17,1,0.10000000000000012,0.10000000000000012,1.8300711,1.3774256,0.45264554,[534]
7,70.875,25.375,2011-09-02,2011-09-10,2,0.23333333333333345,0.16666666666666666,1.2003238,1.0384755,0.16184837,[536 537]
8,70.875,25.375,2013-05-21,2013-06-22,5,0.5000000000000001,0.1333333333333333,2.320026,1.2546992,1.0653267,[615 616 617 618 619]
9,70.875,25.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,1.8076736,1.655661,0.15201259,[668]
10,70.875,25.625,2011-08-17,2011-08-17,1,0.10000000000000012,0.10000000000000012,2.2484784,1.6485388,0.5999396,[534]
11,70.875,25.625,2011-09-02,2011-09-10,2,0.23333333333333345,0.16666666666666666,1.3642461,1.2129785,0.15126765,[536 537]
12,70.875,25.625,2013-05-21,2013-06-22,5,0.5333333333333334,0.1333333333333333,2.420118,1.30026,1.119858,[615 616 617 618 619]
13,70.875,25.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.326097,2.0308032,0.2952938,[668]
14,70.875,26.375,2011-09-02,2011-09-10,2,0.23333333333333345,0.16666666666666666,0.7894443,0.7361921,0.05325222,[536 537]
15,70.875,26.375,2013-05-29,2013-06-22,4,0.4000000000000001,0.13333333333333333,2.635851,1.335988,1.2998631,[616 617 618 619]
16,70.875,26.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.4070578,1.4540088,0.95304894,[668]
17,70.875,26.375,2016-05-20,2016-05-20,1,0.0344827586206896,0.0344827586206896,0.7751376,0.5325955,0.24254209,[753]
18,70.875,27.625,2011-09-02,2011-09-02,1,0.1333333333333333,0.1333333333333333,0.81615275,0.8097453,0.0064074397,[536]
19,70.875,27.625,2013-05-29,2013-06-22,4,0.3560755336617406,0.10000000000000012,2.1937003,1.1359072,1.0577931,[616 617 618 619]
20,70.875,27.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,1.5243517,1.2730124,0.25133932,[668]
21,70.875,27.625,2016-05-20,2016-05-20,1,0.04166666666666671,0.04166666666666671,0.7229821,0.49648508,0.22649702,[753]
22,70.875,27.875,2011-09-02,2011-09-02,1,0.1333333333333333,0.1333333333333333,0.9143863,0.93240225,-0.01801598,[536]
23,70.875,27.875,2013-05-29,2013-06-22,4,0.38940886699507393,0.10000000000000012,2.1954615,1.0414126,1.1540492,[616 617 618 619]
24,70.875,27.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,1.6849859,1.3726826,0.3123033,[668]
25,70.875,27.875,2016-05-20,2016-05-20,1,0.04347826086956513,0.04347826086956513,0.5489021,0.40506908,0.14383301,[753]
26,70.875,28.125,2011-09-02,2011-09-02,1,0.06666666666666665,0.06666666666666665,1.1036335,1.1164662,-0.012832642,[536]
27,70.875,28.125,2013-05-29,2013-06-22,4,0.38940886699507393,0.10000000000000012,2.1493268,1.0970552,1.0522716,[616 617 618 619]
28,70.875,28.125,2016-05-20,2016-05-20,1,0.04000000000000001,0.04000000000000001,0.6035346,0.41171375,0.19182083,[753]
29,70.875,28.375,2013-05-29,2013-06-22,4,0.4000000000000001,0.10000000000000012,2.2804337,1.0726408,1.2077931,[616 617 618 619]
30,70.875,28.375,2016-05-20,2016-05-28,2,0.06781609195402304,0.0344827586206896,1.0558512,0.5934907,0.46236056,[753 754]
31,70.625,22.625,2009-08-01,2009-08-01,1,0.13333333333333333,0.13333333333333333,3.866626,3.3713517,0.4952743,[440]
32,70.625,22.625,2011-08-17,2011-09-10,4,0.40000000000000013,0.13333333333333333,2.390537,2.0664506,0.32408634,[534 535 536 537]
33,70.625,22.625,2013-05-21,2013-06-06,3,0.33333333333333337,0.1333333333333333,4.677755,1.8376793,2.8400757,[615 616 617]
34,70.625,22.625,2014-07-08,2014-07-16,2,0.23333333333333334,0.13333333333333333,4.676744,3.6070704,1.0696737,[667 668]
35,70.625,22.875,2009-08-01,2009-08-01,1,0.13333333333333333,0.13333333333333333,3.4573412,2.9474254,0.5099158,[440]
36,70.625,22.875,2011-08-17,2011-09-10,4,0.40000000000000013,0.13333333333333333,2.127905,1.7953367,0.33256832,[534 535 536 537]
37,70.625,22.875,2013-05-21,2013-06-06,3,0.33333333333333337,0.1333333333333333,4.4336524,1.522529,2.9111235,[615 616 617]
38,70.625,22.875,2014-07-08,2014-07-16,2,0.23333333333333342,0.1333333333333333,4.322999,3.1404986,1.1825006,[667 668]
39,70.625,23.875,2009-08-01,2009-08-01,1,0.06666666666666678,0.06666666666666678,1.6853307,1.4783257,0.20700502,[440]
40,70.625,23.875,2011-09-02,2011-09-10,2,0.20000000000000012,0.13333333333333333,0.9804139,0.8369238,0.1434901,[536 537]
41,70.625,23.875,2013-05-29,2013-06-06,2,0.22389162561576348,0.13103448275862062,2.9579754,1.266435,1.6915405,[616 617]
42,70.625,23.875,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,3.4498425,1.8860961,1.5637463,[667 668]
43,70.625,24.875,2011-09-02,2011-09-10,2,0.20000000000000007,0.1333333333333333,1.0085558,0.9351263,0.073429495,[536 537]
44,70.625,24.875,2013-05-29,2013-06-14,3,0.2977011494252876,0.13103448275862067,2.3236046,1.2094405,1.1141641,[616 617 618]
45,70.625,24.875,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,2.7653966,1.8629076,0.9024891,[667 668]
46,70.625,24.875,2016-05-20,2016-05-20,1,0.035714285714285726,0.035714285714285726,1.2521427,0.6583207,0.59382194,[753]
47,70.625,25.125,2011-09-02,2011-09-10,2,0.20000000000000007,0.1333333333333333,0.9377381,0.9002161,0.037522018,[536 537]
48,70.625,25.125,2013-05-29,2013-06-14,3,0.27952928297755875,0.12857142857142856,2.459125,1.1353732,1.3237518,[616 617 618]
49,70.625,25.125,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,3.0961745,1.750999,1.3451755,[667 668]
50,70.625,26.125,2011-09-02,2011-09-10,2,0.23333333333333345,0.16666666666666666,1.0627658,1.0329105,0.02985534,[536 537]
51,70.625,26.125,2013-05-29,2013-06-22,4,0.39770114942528756,0.13103448275862067,2.66555,1.4139683,1.2515818,[616 617 618 619]
52,70.625,26.125,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,2.4643974,1.896635,0.5677622,[667 668]
53,70.625,26.125,2016-05-20,2016-05-20,1,0.035714285714285726,0.035714285714285726,1.270635,0.8798977,0.3907373,[753]
54,70.625,26.375,2011-09-02,2011-09-10,2,0.23333333333333345,0.16666666666666666,0.88601553,0.87651694,0.009498626,[536 537]
55,70.625,26.375,2013-05-29,2013-06-22,4,0.3917898193760263,0.12857142857142856,2.3365366,1.1342064,1.2023304,[616 617 618 619]
56,70.625,26.375,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,3.4725537,1.8794292,1.5931244,[667 668]
57,70.625,26.375,2016-05-20,2016-05-20,1,0.038461538461538367,0.038461538461538367,0.6306849,0.46104658,0.16963834,[753]
58,70.625,27.375,2011-09-02,2011-09-10,2,0.13333333333333341,0.09999999999999998,1.1184845,1.0118468,0.10663772,[536 537]
59,70.625,27.375,2013-05-29,2013-06-22,4,0.3446696981179739,0.12307692307692306,2.5644922,1.3233427,1.2411498,[616 617 618 619]
60,70.625,27.375,2013-10-28,2013-10-28,1,0.04615384615384607,0.04615384615384607,0.055039804,0.10918447,-0.054144662,[635]
61,70.625,27.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,1.8092859,1.6176752,0.1916107,[668]
62,70.625,27.375,2016-05-20,2016-05-20,1,0.04347826086956513,0.04347826086956513,1.0899419,0.58604103,0.5039008,[753]
63,70.625,27.625,2011-09-10,2011-09-10,1,0.03333333333333344,0.03333333333333344,0.97247034,0.75061226,0.22185808,[537]
64,70.625,27.625,2013-05-29,2013-06-22,4,0.3373070607553365,0.12857142857142856,2.1248093,1.0633466,1.0614624,[616 617 618 619]
65,70.625,27.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.3868256,1.4644,0.9224255,[668]
66,70.625,27.875,2013-05-29,2013-06-22,4,0.37525577870405447,0.12857142857142856,2.67267,1.3410964,1.3315735,[616 617 618 619]
67,70.625,27.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,3.1433175,1.9896793,1.1536381,[668]
68,70.625,28.625,2013-05-29,2013-06-06,2,0.17747252747252745,0.09285714285714285,2.3478646,0.8716425,1.476222,[616 617]
69,70.625,28.625,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,2.137701,1.6206348,0.51706624,[619]
70,70.625,28.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.945257,1.7327387,1.2125182,[668]
71,70.625,28.625,2016-05-28,2016-05-28,1,0.038461538461538367,0.038461538461538367,1.5723095,0.7492073,0.8231022,[754]
72,70.625,28.875,2013-05-29,2013-06-06,2,0.15418060200668887,0.08461538461538462,1.4796965,0.59661263,0.8830838,[616 617]
73,70.625,28.875,2013-06-22,2013-06-22,1,0.09655172413793095,0.09655172413793095,1.8766739,1.3867426,0.48993134,[619]
74,70.625,28.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.7013807,1.3639691,1.3374116,[668]
75,70.625,28.875,2016-05-28,2016-05-28,1,0.04347826086956513,0.04347826086956513,1.4339172,0.54192317,0.891994,[754]
76,70.625,29.125,2013-05-29,2013-06-06,2,0.1728571428571428,0.09285714285714285,2.771212,1.1333238,1.6378884,[616 617]
77,70.625,29.125,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,1.5684263,1.1573156,0.41111064,[619]
78,70.625,29.125,2016-05-28,2016-05-28,1,0.04000000000000001,0.04000000000000001,2.1565728,1.0762081,1.0803647,[754]
79,70.625,29.375,2013-05-29,2013-06-06,2,0.17747252747252745,0.09285714285714285,1.8484879,0.8145126,1.0339754,[616 617]
80,70.625,29.375,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,1.6461751,1.5066626,0.13951254,[619]
81,70.625,29.375,2016-05-28,2016-05-28,1,0.038461538461538367,0.038461538461538367,1.7899135,0.77393097,1.0159826,[754]
82,70.625,29.625,2011-09-10,2011-09-10,1,0.03333333333333344,0.03333333333333344,1.132912,0.8852581,0.24765396,[537]
83,70.625,29.625,2013-05-29,2013-06-06,2,0.17747252747252745,0.09285714285714285,2.96761,1.2304811,1.7371286,[616 617]
84,70.625,29.625,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,2.088678,1.5263176,0.5623603,[619]
85,70.625,29.875,2013-05-29,2013-06-06,2,0.19770114942528744,0.13103448275862067,2.5967624,0.90527254,1.6914899,[616 617]
86,70.625,29.875,2013-06-22,2013-06-22,1,0.13333333333333333,0.13333333333333333,2.2162547,1.7543805,0.46187425,[619]
87,70.375,22.875,2009-08-01,2009-08-01,1,0.09999999999999999,0.09999999999999999,3.6934478,3.1912012,0.5022466,[440]
88,70.375,22.875,2011-08-17,2011-08-17,1,0.06666666666666678,0.06666666666666678,2.9021761,2.2435112,0.65866494,[534]
89,70.375,22.875,2011-09-02,2011-09-10,2,0.23333333333333334,0.13333333333333333,1.6165754,1.3829138,0.23366153,[536 537]
90,70.375,22.875,2013-06-06,2013-06-06,1,0.07142857142857142,0.07142857142857142,4.1204624,1.5768491,2.5436134,[617]
91,70.375,22.875,2014-07-08,2014-07-16,2,0.23333333333333334,0.13333333333333333,5.6469717,3.8311548,1.8158171,[667 668]
92,70.375,23.125,2009-08-01,2009-08-01,1,0.06666666666666678,0.06666666666666678,4.5352917,3.659552,0.8757396,[440]
93,70.375,23.125,2011-09-02,2011-09-10,2,0.20000000000000012,0.10000000000000012,1.6003995,1.4149041,0.18549538,[536 537]
94,70.375,23.125,2013-06-06,2013-06-06,1,0.08888888888888882,0.08888888888888882,2.5731294,0.9430823,1.6300471,[617]
95,70.375,23.125,2014-07-08,2014-07-16,2,0.20000000000000012,0.13333333333333333,6.212069,3.9277291,2.28434,[667 668]
96,70.375,23.375,2011-09-10,2011-09-10,1,0.09999999999999999,0.09999999999999999,1.113774,1.0252439,0.08853006,[537]
97,70.375,23.375,2013-06-06,2013-06-06,1,0.12592592592592586,0.12592592592592586,2.5662622,0.7594023,1.80686,[617]
98,70.375,23.375,2014-07-08,2014-07-16,2,0.20000000000000012,0.13333333333333333,5.2940454,3.4866276,1.8074181,[667 668]
99,70.375,23.625,2011-09-02,2011-09-10,2,0.16666666666666677,0.09999999999999999,1.0641283,1.0463189,0.01780942,[536 537]
100,70.375,23.625,2013-06-06,2013-06-06,1,0.11999999999999994,0.11999999999999994,4.1474605,1.6279706,2.5194898,[617]
101,70.375,23.625,2014-07-08,2014-07-16,2,0.20000000000000012,0.13333333333333333,3.56357,2.2972476,1.2663224,[667 668]
102,70.375,23.875,2011-09-02,2011-09-10,2,0.19999999999999998,0.09999999999999999,0.86154187,0.8154541,0.04608774,[536 537]
103,70.375,23.875,2013-06-06,2013-06-06,1,0.12592592592592586,0.12592592592592586,3.0177758,1.219082,1.7986938,[617]
104,70.375,23.875,2014-07-08,2014-07-16,2,0.20000000000000012,0.13333333333333333,3.8630452,1.9516544,1.9113905,[667 668]
105,70.375,23.875,2016-05-28,2016-05-28,1,0.04615384615384607,0.04615384615384607,1.6738641,0.96625656,0.70760757,[754]
106,70.375,24.125,2011-09-02,2011-09-10,2,0.16666666666666677,0.09999999999999999,0.9198744,0.87663007,0.043244362,[536 537]
107,70.375,24.125,2013-06-06,2013-06-06,1,0.12592592592592586,0.12592592592592586,3.2203257,1.2482848,1.9720409,[617]
108,70.375,24.125,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,3.640661,1.9431891,1.6974719,[667 668]
109,70.375,24.125,2016-05-28,2016-05-28,1,0.026086956521739063,0.026086956521739063,2.2684398,0.9654219,1.3030179,[754]
110,70.375,24.375,2011-09-02,2011-09-10,2,0.16666666666666677,0.09999999999999999,1.0904756,1.0258685,0.064607054,[536 537]
111,70.375,24.375,2013-05-29,2013-06-06,2,0.21318681318681318,0.12857142857142856,3.4990227,1.5154142,1.9836085,[616 617]
112,70.375,24.375,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,3.0266142,2.0711622,0.95545197,[667 668]
113,70.375,24.375,2016-05-28,2016-05-28,1,0.038461538461538367,0.038461538461538367,2.9443908,1.461554,1.4828367,[754]
114,70.375,24.625,2011-09-02,2011-09-10,2,0.13333333333333341,0.06666666666666678,1.0007117,0.97241163,0.028299987,[536 537]
115,70.375,24.625,2013-05-29,2013-06-14,3,0.28085203430031014,0.1259259259259259,2.6354804,1.3347629,1.3007175,[616 617 618]
116,70.375,24.625,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,2.084375,1.7522805,0.3320943,[667 668]
117,70.375,24.625,2014-08-01,2014-08-01,1,0.03333333333333344,0.03333333333333344,1.7350675,1.8755512,-0.14048374,[670]
118,70.375,24.875,2011-09-02,2011-09-10,2,0.13333333333333341,0.06666666666666678,1.1846788,1.1392367,0.045442164,[536 537]
119,70.375,24.875,2013-05-29,2013-06-14,3,0.2917898193760263,0.12857142857142856,2.8132117,1.4672247,1.345987,[616 617 618]
120,70.375,24.875,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,2.387454,2.097622,0.28983212,[667 668]
121,70.375,25.875,2011-09-10,2011-09-10,1,0.06666666666666678,0.06666666666666678,1.1437869,0.9482487,0.19553822,[537]
122,70.375,25.875,2013-05-21,2013-06-22,5,0.4302513578375647,0.12857142857142856,2.1996086,1.2531016,0.94650686,[615 616 617 618 619]
123,70.375,25.875,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,2.2475615,1.8646258,0.38293552,[667 668]
124,70.375,26.125,2011-09-10,2011-09-10,1,0.06666666666666678,0.06666666666666678,0.924115,0.80978614,0.11432886,[537]
125,70.375,26.125,2013-05-29,2013-06-22,4,0.3917898193760263,0.12857142857142856,2.1177912,1.1194011,0.99839,[616 617 618 619]
126,70.375,26.125,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,2.1526961,1.4473131,0.7053829,[667 668]
127,70.375,26.125,2016-05-20,2016-05-20,1,0.04000000000000001,0.04000000000000001,1.2082314,0.76635563,0.44187582,[753]
128,70.375,26.375,2011-09-10,2011-09-10,1,0.06666666666666678,0.06666666666666678,1.1338886,1.0437282,0.09016037,[537]
129,70.375,26.375,2013-05-29,2013-06-22,4,0.37525577870405447,0.12857142857142856,2.7511163,1.4313347,1.3197815,[616 617 618 619]
130,70.375,26.375,2014-07-08,2014-07-16,2,0.1666666666666669,0.10000000000000012,2.8246093,2.1333475,0.69126165,[667 668]
131,70.375,26.375,2016-05-20,2016-05-20,1,0.04347826086956513,0.04347826086956513,1.2781931,1.1315967,0.14659643,[753]
132,70.375,26.625,2011-09-10,2011-09-10,1,0.06666666666666678,0.06666666666666678,1.3083277,1.1849,0.12342763,[537]
133,70.375,26.625,2013-05-29,2013-06-22,4,0.3917898193760263,0.12857142857142856,2.1975374,1.4791195,0.71841776,[616 617 618 619]
134,70.375,26.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.6009376,2.3377354,0.2632022,[668]
135,70.375,26.875,2011-09-10,2011-09-10,1,0.03333333333333344,0.03333333333333344,1.3386806,1.0928152,0.24586546,[537]
136,70.375,26.875,2013-05-29,2013-06-22,4,0.39770114942528756,0.13103448275862067,2.2795873,1.2385447,1.0410426,[616 617 618 619]
137,70.375,26.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.0597634,1.9186214,0.14114201,[668]
138,70.375,26.875,2016-05-20,2016-05-20,1,0.035714285714285726,0.035714285714285726,1.5334846,0.95451576,0.5789688,[753]
139,70.375,27.125,2013-05-29,2013-06-22,4,0.358456486042693,0.12857142857142856,2.4050317,1.2859426,1.1190891,[616 617 618 619]
140,70.375,27.125,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.1578183,1.9596622,0.19815612,[668]
141,70.375,27.125,2016-05-20,2016-05-20,1,0.04166666666666671,0.04166666666666671,1.0137461,0.69132245,0.3224237,[753]
142,70.375,27.375,2013-05-29,2013-06-06,2,0.21593406593406592,0.12307692307692306,2.5777493,0.9103766,1.6673725,[616 617]
143,70.375,27.375,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,1.3619218,1.1254267,0.23649514,[619]
144,70.375,27.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,1.7618574,1.6964773,0.0653801,[668]
145,70.375,27.625,2013-05-29,2013-06-06,2,0.18799489144316725,0.1259259259259259,2.9904165,1.0728102,1.9176062,[616 617]
146,70.375,27.625,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,1.6836706,1.3408409,0.3428297,[619]
147,70.375,27.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.0510936,1.9392073,0.11188626,[668]
148,70.375,27.625,2016-05-20,2016-05-20,1,0.0454545454545455,0.0454545454545455,0.5069731,0.37734535,0.12962773,[753]
149,70.375,27.875,2013-05-29,2013-06-06,2,0.19770114942528744,0.13103448275862067,2.669508,1.4326668,1.2368414,[616 617]
150,70.375,27.875,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,3.2010727,1.8690879,1.3319848,[619]
151,70.375,27.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.9821086,3.117587,-0.1354785,[668]
152,70.375,28.125,2013-05-29,2013-06-06,2,0.19770114942528744,0.13103448275862067,2.2299967,1.396344,0.83365285,[616 617]
153,70.375,28.125,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,4.129016,2.3882184,1.7407975,[619]
154,70.375,28.125,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,3.9339664,4.055363,-0.12139678,[668]
155,70.375,28.375,2013-05-29,2013-06-06,2,0.18544061302681977,0.09655172413793095,3.3204808,1.7299638,1.590517,[616 617]
156,70.375,28.375,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,3.0415816,1.8930709,1.1485107,[619]
157,70.375,28.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,3.048924,3.3181674,-0.26924348,[668]
158,70.375,28.625,2013-05-29,2013-06-06,2,0.17747252747252745,0.09285714285714285,4.404724,1.7582161,2.6465082,[616 617]
159,70.375,28.625,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,2.4712029,1.4573672,1.0138357,[619]
160,70.375,28.625,2013-10-28,2013-10-28,1,0.07692307692307684,0.07692307692307684,0.046021767,0.07407795,-0.028056182,[635]
161,70.375,28.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,2.4273953,2.570578,-0.14318275,[668]
162,70.375,28.875,2013-05-29,2013-06-06,2,0.17747252747252745,0.09285714285714285,2.8304095,0.87501776,1.9553919,[616 617]
163,70.375,28.875,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,1.382405,1.2289579,0.15344715,[619]
164,70.375,28.875,2013-10-28,2013-10-28,1,0.07142857142857145,0.07142857142857145,0.046320222,0.08058997,-0.03426975,[635]
165,70.375,28.875,2016-05-28,2016-05-28,1,0.038461538461538367,0.038461538461538367,1.7765311,0.606942,1.169589,[754]
166,70.375,29.125,2013-05-29,2013-06-06,2,0.17747252747252745,0.09285714285714285,3.3718114,1.2451634,2.126648,[616 617]
167,70.375,29.125,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,1.551863,1.1094954,0.44236755,[619]
168,70.375,29.125,2016-05-28,2016-05-28,1,0.038461538461538367,0.038461538461538367,2.7012062,0.96935856,1.7318476,[754]
169,70.375,29.375,2013-05-29,2013-06-06,2,0.17747252747252745,0.09285714285714285,2.9743423,1.0573871,1.9169554,[616 617]
170,70.375,29.375,2013-06-22,2013-06-22,1,0.09999999999999999,0.09999999999999999,1.3105685,1.0231962,0.28737223,[619]
171,70.375,29.625,2013-05-29,2013-06-06,2,0.1417582417582418,0.08461538461538462,1.6192303,0.6121118,1.0071185,[616 617]
172,70.375,29.625,2013-06-22,2013-06-22,1,0.09655172413793095,0.09655172413793095,1.2505832,1.27321,-0.022626877,[619]
173,70.375,29.625,2018-07-16,2018-07-16,1,0.06666666666666665,0.06666666666666665,1.5105723,1.2623498,0.24822247,[852]
174,70.375,29.875,2013-05-29,2013-06-06,2,0.1482517482517484,0.08461538461538462,2.4011521,0.87681985,1.5243322,[616 617]
175,70.375,29.875,2013-06-22,2013-06-22,1,0.09655172413793095,0.09655172413793095,1.4036983,1.5834284,-0.17973006,[619]
176,70.125,19.875,2009-08-01,2009-08-01,1,0.09999999999999999,0.09999999999999999,3.8962758,3.4012864,0.4949894,[440]
177,70.125,19.875,2011-08-17,2011-08-17,1,0.16666666666666666,0.16666666666666666,3.2834346,2.3851807,0.8982539,[534]
178,70.125,19.875,2011-09-02,2011-09-02,1,0.09999999999999999,0.09999999999999999,2.2072585,1.6648419,0.5424166,[536]
179,70.125,19.875,2013-05-21,2013-05-29,2,0.23333333333333328,0.1333333333333333,4.3635845,1.9161253,2.4474592,[615 616]
180,70.125,19.875,2014-07-08,2014-07-16,2,0.23333333333333342,0.1333333333333333,5.206786,3.8555942,1.3511916,[667 668]
181,70.125,20.375,2009-08-01,2009-08-01,1,0.09999999999999999,0.09999999999999999,2.3415034,2.177809,0.16369438,[440]
182,70.125,20.375,2011-08-17,2011-08-17,1,0.16666666666666666,0.16666666666666666,2.13753,1.5646534,0.5728767,[534]
183,70.125,20.375,2011-09-02,2011-09-10,2,0.1666666666666669,0.10000000000000012,1.3688967,1.1222572,0.24663949,[536 537]
184,70.125,20.375,2013-05-21,2013-05-29,2,0.23333333333333328,0.1333333333333333,1.754802,0.6626281,1.0921738,[615 616]
185,70.125,20.375,2014-07-08,2014-07-16,2,0.23333333333333342,0.1333333333333333,4.946782,3.1221128,1.8246694,[667 668]
186,70.125,20.625,2009-08-01,2009-08-01,1,0.09999999999999999,0.09999999999999999,2.861696,2.7209942,0.14070177,[440]
187,70.125,20.625,2011-08-17,2011-08-17,1,0.16666666666666666,0.16666666666666666,2.3846812,1.8479135,0.5367677,[534]
188,70.125,20.625,2011-09-02,2011-09-10,2,0.1666666666666669,0.10000000000000012,1.5054319,1.2212808,0.28415114,[536 537]
189,70.125,20.625,2013-05-29,2013-06-06,2,0.16666666666666677,0.09999999999999999,3.3218493,1.3180921,2.0037575,[616 617]
190,70.125,20.625,2014-07-08,2014-07-16,2,0.23333333333333342,0.1333333333333333,4.5308867,3.257265,1.2736218,[667 668]
191,70.125,21.625,2009-08-01,2009-08-01,1,0.03333333333333344,0.03333333333333344,2.7622807,2.368296,0.3939848,[440]
192,70.125,21.625,2011-09-10,2011-09-10,1,0.09999999999999999,0.09999999999999999,1.2990189,1.0246235,0.27439535,[537]
193,70.125,21.625,2014-07-08,2014-07-16,2,0.13333333333333341,0.09999999999999999,4.4514556,2.9652393,1.4862163,[667 668]
194,70.125,21.875,2009-08-01,2009-08-01,1,0.06666666666666678,0.06666666666666678,3.4866028,2.9036007,0.5830021,[440]
195,70.125,21.875,2011-09-10,2011-09-10,1,0.09999999999999999,0.09999999999999999,1.2078383,0.97885066,0.22898763,[537]
196,70.125,21.875,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,5.554317,3.658348,1.8959689,[668]
197,70.125,22.125,2009-08-01,2009-08-01,1,0.06666666666666678,0.06666666666666678,5.1873507,4.072062,1.1152887,[440]
198,70.125,22.125,2011-09-10,2011-09-10,1,0.09999999999999999,0.09999999999999999,1.7224741,1.4788225,0.24365163,[537]
199,70.125,22.125,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,7.0669794,4.7153335,2.351646,[668]
200,70.125,22.375,2009-08-01,2009-08-01,1,0.10000000000000012,0.10000000000000012,3.2009125,2.7592294,0.44168305,[440]
201,70.125,22.375,2011-09-10,2011-09-10,1,0.09999999999999999,0.09999999999999999,1.2230397,1.0873187,0.13572109,[537]
202,70.125,22.375,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,5.7242255,3.4451802,2.2790453,[668]
203,70.125,22.625,2011-09-02,2011-09-10,2,0.20000000000000012,0.10000000000000012,0.97082686,0.96857476,0.0022521317,[536 537]
204,70.125,22.625,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,5.3779297,3.1021583,2.2757714,[668]
205,70.125,23.625,2011-09-02,2011-09-10,2,0.19999999999999998,0.09999999999999999,0.99567384,1.0621002,-0.06642634,[536 537]
206,70.125,23.625,2013-05-29,2013-06-06,2,0.21318681318681318,0.12857142857142856,3.4697626,1.4126725,2.05709,[616 617]
